"datetime","game_id","team","score_sit","sf","sa","bsf","bsa","msf","msa"
"2016-10-28 00:00:00+00",20103,"det",-1,1,2,2,2,1,1
"2016-10-28 00:00:00+00",20103,"det",0,16,18,1,11,1,7
"2016-10-28 00:00:00+00",20103,"stl",0,18,16,11,1,7,1
"2016-10-28 00:00:00+00",20103,"stl",1,2,1,2,2,1,1
"2016-10-28 00:00:00+00",20104,"dal",-3,6,5,6,1,2,1
"2016-10-28 00:00:00+00",20104,"dal",-2,6,7,1,1,5,4
"2016-10-28 00:00:00+00",20104,"dal",-1,10,8,3,4,1,0
"2016-10-28 00:00:00+00",20104,"dal",0,0,1,0,0,0,0
"2016-10-28 00:00:00+00",20104,"wpg",0,1,0,0,0,0,0
"2016-10-28 00:00:00+00",20104,"wpg",1,8,10,4,3,0,1
"2016-10-28 00:00:00+00",20104,"wpg",2,7,6,1,1,4,5
"2016-10-28 00:00:00+00",20104,"wpg",3,5,6,1,6,1,2
"2016-10-28 02:30:00+00",20105,"nsh",0,18,28,10,14,12,9
"2016-10-28 02:30:00+00",20105,"nsh",1,1,1,1,1,1,0
"2016-10-28 02:30:00+00",20105,"lak",-1,1,1,1,1,0,1
"2016-10-28 02:30:00+00",20105,"lak",0,28,18,14,10,9,12
"2016-10-28 02:30:00+00",20106,"cbj",-2,4,0,0,1,1,1
"2016-10-28 02:30:00+00",20106,"cbj",-1,11,18,14,8,6,8
"2016-10-28 02:30:00+00",20106,"cbj",0,4,4,1,5,1,6
"2016-10-28 02:30:00+00",20106,"sjs",0,4,4,5,1,6,1
"2016-10-28 02:30:00+00",20106,"sjs",1,18,11,8,14,8,6
"2016-10-28 02:30:00+00",20106,"sjs",2,0,4,1,0,1,1
"2016-10-28 23:30:00+00",20107,"chi",-1,10,8,1,0,4,2
"2016-10-28 23:30:00+00",20107,"chi",0,8,19,10,4,5,2
"2016-10-28 23:30:00+00",20107,"njd",0,19,8,4,10,2,5
"2016-10-28 23:30:00+00",20107,"njd",1,8,10,0,1,2,4
"2016-10-28 23:30:00+00",20108,"nyr",-1,15,9,7,6,8,1
"2016-10-28 23:30:00+00",20108,"nyr",0,9,7,3,6,3,6
"2016-10-28 23:30:00+00",20108,"nyr",1,0,3,1,2,0,3
"2016-10-28 23:30:00+00",20108,"car",-1,3,0,2,1,3,0
"2016-10-28 23:30:00+00",20108,"car",0,7,9,6,3,6,3
"2016-10-28 23:30:00+00",20108,"car",1,9,15,6,7,1,8
"2016-10-29 01:00:00+00",20109,"wpg",0,11,9,12,4,1,6
"2016-10-29 01:00:00+00",20109,"wpg",1,5,16,3,4,1,8
"2016-10-29 01:00:00+00",20109,"col",-1,16,5,4,3,8,1
"2016-10-29 01:00:00+00",20109,"col",0,9,11,4,12,6,1
"2016-10-29 01:00:00+00",20110,"ott",-3,2,2,1,3,1,2
"2016-10-29 01:00:00+00",20110,"ott",-2,2,2,0,0,2,0
"2016-10-29 01:00:00+00",20110,"ott",-1,7,7,9,8,5,7
"2016-10-29 01:00:00+00",20110,"ott",0,4,6,3,4,2,1
"2016-10-29 01:00:00+00",20110,"ott",1,5,1,2,1,3,0
"2016-10-29 01:00:00+00",20110,"cgy",-1,1,5,1,2,0,3
"2016-10-29 01:00:00+00",20110,"cgy",0,6,4,4,3,1,2
"2016-10-29 01:00:00+00",20110,"cgy",1,7,7,8,9,7,5
"2016-10-29 01:00:00+00",20110,"cgy",2,2,2,0,0,0,2
"2016-10-29 01:00:00+00",20110,"cgy",3,2,2,3,1,2,1
"2016-10-29 02:00:00+00",20111,"edm",0,16,14,7,7,2,2
"2016-10-29 02:00:00+00",20111,"edm",1,9,10,2,7,1,5
"2016-10-29 02:00:00+00",20111,"edm",2,0,0,0,0,0,0
"2016-10-29 02:00:00+00",20111,"van",-2,0,0,0,0,0,0
"2016-10-29 02:00:00+00",20111,"van",-1,10,9,7,2,5,1
"2016-10-29 02:00:00+00",20111,"van",0,14,16,7,7,2,2
"2016-10-29 02:00:00+00",20112,"cbj",0,11,8,3,1,5,3
"2016-10-29 02:00:00+00",20112,"cbj",1,1,0,0,0,0,0
"2016-10-29 02:00:00+00",20112,"cbj",2,4,2,0,0,0,2
"2016-10-29 02:00:00+00",20112,"cbj",3,13,17,2,4,3,9
"2016-10-29 02:00:00+00",20112,"ana",-3,17,13,4,2,9,3
"2016-10-29 02:00:00+00",20112,"ana",-2,2,4,0,0,2,0
"2016-10-29 02:00:00+00",20112,"ana",-1,0,1,0,0,0,0
"2016-10-29 02:00:00+00",20112,"ana",0,8,11,1,3,3,5
"2016-10-29 17:00:00+00",20113,"fla",-3,3,2,1,0,4,0
"2016-10-29 17:00:00+00",20113,"fla",-2,11,4,3,3,5,0
"2016-10-29 17:00:00+00",20113,"fla",-1,3,4,1,0,5,1
"2016-10-29 17:00:00+00",20113,"fla",0,5,6,1,2,3,4
"2016-10-29 17:00:00+00",20113,"buf",0,6,5,2,1,4,3
"2016-10-29 17:00:00+00",20113,"buf",1,4,3,0,1,1,5
"2016-10-29 17:00:00+00",20113,"buf",2,4,11,3,3,0,5
"2016-10-29 17:00:00+00",20113,"buf",3,2,3,0,1,0,4
"2016-10-29 23:00:00+00",20114,"tor",-1,12,12,7,8,3,4
"2016-10-29 23:00:00+00",20114,"tor",0,12,14,12,5,3,1
"2016-10-29 23:00:00+00",20114,"mtl",0,14,12,5,12,1,3
"2016-10-29 23:00:00+00",20114,"mtl",1,12,12,8,7,4,3
"2016-10-29 23:00:00+00",20115,"bos",0,16,15,8,6,5,2
"2016-10-29 23:00:00+00",20115,"bos",1,10,5,3,3,2,2
"2016-10-29 23:00:00+00",20115,"det",-1,5,10,3,3,2,2
"2016-10-29 23:00:00+00",20115,"det",0,15,16,6,8,2,5
"2016-10-29 23:00:00+00",20116,"tbl",-3,7,12,1,1,4,3
"2016-10-29 23:00:00+00",20116,"tbl",-2,9,4,2,0,7,3
"2016-10-29 23:00:00+00",20116,"tbl",-1,3,2,1,0,0,0
"2016-10-29 23:00:00+00",20116,"tbl",0,3,2,1,0,0,1
"2016-10-29 23:00:00+00",20116,"njd",0,2,3,0,1,1,0
"2016-10-29 23:00:00+00",20116,"njd",1,2,3,0,1,0,0
"2016-10-29 23:00:00+00",20116,"njd",2,4,9,0,2,3,7
"2016-10-29 23:00:00+00",20116,"njd",3,12,7,1,1,3,4
"2016-10-29 23:00:00+00",20117,"pit",-2,3,1,2,0,0,1
"2016-10-29 23:00:00+00",20117,"pit",-1,3,3,1,5,0,2
"2016-10-29 23:00:00+00",20117,"pit",0,9,14,4,11,3,10
"2016-10-29 23:00:00+00",20117,"pit",1,10,11,3,8,7,8
"2016-10-29 23:00:00+00",20117,"pit",2,0,1,0,0,0,0
"2016-10-29 23:00:00+00",20117,"phi",-2,1,0,0,0,0,0
"2016-10-29 23:00:00+00",20117,"phi",-1,11,10,8,3,8,7
"2016-10-29 23:00:00+00",20117,"phi",0,14,9,11,4,10,3
"2016-10-29 23:00:00+00",20117,"phi",1,3,3,5,1,2,0
"2016-10-29 23:00:00+00",20117,"phi",2,1,3,0,2,1,0
"2016-10-30 00:00:00+00",20118,"lak",-1,5,6,6,0,3,2
"2016-10-30 00:00:00+00",20118,"lak",0,11,12,6,12,4,7
"2016-10-30 00:00:00+00",20118,"stl",0,12,11,12,6,7,4
"2016-10-30 00:00:00+00",20118,"stl",1,6,5,0,6,2,3
"2016-10-30 00:00:00+00",20119,"dal",-3,3,1,5,2,2,0
"2016-10-30 00:00:00+00",20119,"dal",-2,3,3,1,0,3,0
"2016-10-30 00:00:00+00",20119,"dal",-1,16,7,11,8,7,7
"2016-10-30 00:00:00+00",20119,"dal",0,3,1,2,1,0,0
"2016-10-30 00:00:00+00",20119,"min",0,1,3,1,2,0,0
"2016-10-30 00:00:00+00",20119,"min",1,7,16,8,11,7,7
"2016-10-30 00:00:00+00",20119,"min",2,3,3,0,1,0,3
"2016-10-30 00:00:00+00",20119,"min",3,1,3,2,5,0,2
"2016-10-30 01:00:00+00",20120,"col",-1,6,3,2,2,4,1
"2016-10-30 01:00:00+00",20120,"col",0,11,11,5,4,5,2
"2016-10-30 01:00:00+00",20120,"col",1,7,4,0,1,1,1
"2016-10-30 01:00:00+00",20120,"col",2,2,2,1,0,1,2
"2016-10-30 01:00:00+00",20120,"ari",-2,2,2,0,1,2,1
"2016-10-30 01:00:00+00",20120,"ari",-1,4,7,1,0,1,1
"2016-10-30 01:00:00+00",20120,"ari",0,11,11,4,5,2,5
"2016-10-30 01:00:00+00",20120,"ari",1,3,6,2,2,1,4
"2016-10-30 02:00:00+00",20121,"wsh",0,13,8,3,2,4,2
"2016-10-30 02:00:00+00",20121,"wsh",1,11,4,8,4,2,6
"2016-10-30 02:00:00+00",20121,"wsh",2,7,8,5,1,3,0
"2016-10-30 02:00:00+00",20121,"wsh",3,0,0,0,0,0,0
"2016-10-30 02:00:00+00",20121,"van",-3,0,0,0,0,0,0
"2016-10-30 02:00:00+00",20121,"van",-2,8,7,1,5,0,3
"2016-10-30 02:00:00+00",20121,"van",-1,4,11,4,8,6,2
"2016-10-30 02:00:00+00",20121,"van",0,8,13,2,3,2,4
"2016-10-30 02:30:00+00",20122,"nsh",-3,7,4,3,3,9,3
"2016-10-30 02:30:00+00",20122,"nsh",-2,7,6,14,1,3,2
"2016-10-30 02:30:00+00",20122,"nsh",-1,4,8,3,3,1,4
"2016-10-30 02:30:00+00",20122,"nsh",0,5,5,4,5,5,5
"2016-10-30 02:30:00+00",20122,"sjs",0,5,5,5,4,5,5
"2016-10-30 02:30:00+00",20122,"sjs",1,8,4,3,3,4,1
"2016-10-30 02:30:00+00",20122,"sjs",2,6,7,1,14,2,3
"2016-10-30 02:30:00+00",20122,"sjs",3,4,7,3,3,3,9
"2016-10-30 19:00:00+00",20123,"buf",0,3,2,2,4,1,0
"2016-10-30 19:00:00+00",20123,"buf",1,3,0,1,0,0,2
"2016-10-30 19:00:00+00",20123,"buf",2,7,15,7,4,4,4
"2016-10-30 19:00:00+00",20123,"buf",3,6,3,1,3,1,3
"2016-10-30 19:00:00+00",20123,"wpg",-3,3,6,3,1,3,1
"2016-10-30 19:00:00+00",20123,"wpg",-2,15,7,4,7,4,4
"2016-10-30 19:00:00+00",20123,"wpg",-1,0,3,0,1,2,0
"2016-10-30 19:00:00+00",20123,"wpg",0,2,3,4,2,0,1
"2016-10-30 21:00:00+00",20124,"fla",0,1,1,1,2,1,1
"2016-10-30 21:00:00+00",20124,"fla",1,2,0,0,0,0,0
"2016-10-30 21:00:00+00",20124,"fla",2,6,5,1,1,1,1
"2016-10-30 21:00:00+00",20124,"fla",3,8,17,3,5,2,9
"2016-10-30 21:00:00+00",20124,"det",-3,17,8,5,3,9,2
"2016-10-30 21:00:00+00",20124,"det",-2,5,6,1,1,1,1
"2016-10-30 21:00:00+00",20124,"det",-1,0,2,0,0,0,0
"2016-10-30 21:00:00+00",20124,"det",0,1,1,2,1,1,1
"2016-10-30 21:00:00+00",20125,"phi",-1,2,0,0,1,1,2
"2016-10-30 21:00:00+00",20125,"phi",0,18,16,8,6,12,8
"2016-10-30 21:00:00+00",20125,"phi",1,4,8,0,6,2,6
"2016-10-30 21:00:00+00",20125,"car",-1,8,4,6,0,6,2
"2016-10-30 21:00:00+00",20125,"car",0,16,18,6,8,8,12
"2016-10-30 21:00:00+00",20125,"car",1,0,2,1,0,2,1
"2016-10-30 22:00:00+00",20126,"tor",-3,3,7,3,1,4,3
"2016-10-30 22:00:00+00",20126,"tor",-2,20,19,8,2,15,10
"2016-10-30 22:00:00+00",20126,"tor",-1,5,4,6,2,2,0
"2016-10-30 22:00:00+00",20126,"tor",0,0,2,0,0,0,0
"2016-10-30 22:00:00+00",20126,"nyi",0,2,0,0,0,0,0
"2016-10-30 22:00:00+00",20126,"nyi",1,4,5,2,6,0,2
"2016-10-30 22:00:00+00",20126,"nyi",2,19,20,2,8,10,15
"2016-10-30 22:00:00+00",20126,"nyi",3,7,3,1,3,3,4
"2016-10-30 23:00:00+00",20127,"tbl",-3,14,13,9,5,5,7
"2016-10-30 23:00:00+00",20127,"tbl",-2,0,1,0,0,0,0
"2016-10-30 23:00:00+00",20127,"tbl",-1,1,3,0,0,0,1
"2016-10-30 23:00:00+00",20127,"tbl",0,11,15,3,7,7,5
"2016-10-30 23:00:00+00",20127,"nyr",0,15,11,7,3,5,7
"2016-10-30 23:00:00+00",20127,"nyr",1,3,1,0,0,1,0
"2016-10-30 23:00:00+00",20127,"nyr",2,1,0,0,0,0,0
"2016-10-30 23:00:00+00",20127,"nyr",3,13,14,5,9,7,5
"2016-10-30 23:00:00+00",20128,"lak",-3,0,0,0,0,0,0
"2016-10-30 23:00:00+00",20128,"lak",-2,14,7,3,2,5,0
"2016-10-30 23:00:00+00",20128,"lak",-1,13,13,4,9,3,5
"2016-10-30 23:00:00+00",20128,"lak",0,3,3,0,2,0,2
"2016-10-30 23:00:00+00",20128,"chi",0,3,3,2,0,2,0
"2016-10-30 23:00:00+00",20128,"chi",1,13,13,9,4,5,3
"2016-10-30 23:00:00+00",20128,"chi",2,7,14,2,3,0,5
"2016-10-30 23:00:00+00",20128,"chi",3,0,0,0,0,0,0
"2016-10-31 01:00:00+00",20129,"ott",0,11,16,9,3,5,2
"2016-10-31 01:00:00+00",20129,"ott",1,5,14,1,11,5,2
"2016-10-31 01:00:00+00",20129,"ott",2,0,0,0,0,0,0
"2016-10-31 01:00:00+00",20129,"edm",-2,0,0,0,0,0,0
"2016-10-31 01:00:00+00",20129,"edm",-1,14,5,11,1,2,5
"2016-10-31 01:00:00+00",20129,"edm",0,16,11,3,9,2,5
"2016-10-31 01:30:00+00",20130,"wsh",0,2,1,1,2,0,1
"2016-10-31 01:30:00+00",20130,"wsh",1,18,16,9,8,8,7
"2016-10-31 01:30:00+00",20130,"wsh",2,4,3,1,3,1,1
"2016-10-31 01:30:00+00",20130,"cgy",-2,3,4,3,1,1,1
"2016-10-31 01:30:00+00",20130,"cgy",-1,16,18,8,9,7,8
"2016-10-31 01:30:00+00",20130,"cgy",0,1,2,2,1,1,0
"2016-11-01 23:30:00+00",20131,"tbl",0,0,0,1,0,0,0
"2016-11-01 23:30:00+00",20131,"tbl",1,4,3,1,1,1,1
"2016-11-01 23:30:00+00",20131,"tbl",2,2,0,0,0,0,0
"2016-11-01 23:30:00+00",20131,"tbl",3,11,16,4,13,3,4
"2016-11-01 23:30:00+00",20131,"nyi",-3,16,11,13,4,4,3
"2016-11-01 23:30:00+00",20131,"nyi",-2,0,2,0,0,0,0
"2016-11-01 23:30:00+00",20131,"nyi",-1,3,4,1,1,1,1
"2016-11-01 23:30:00+00",20131,"nyi",0,0,0,0,1,0,0
"2016-11-01 23:00:00+00",20132,"stl",-3,21,11,9,3,6,3
"2016-11-01 23:00:00+00",20132,"stl",-2,7,7,4,4,4,2
"2016-11-01 23:00:00+00",20132,"stl",0,1,1,2,3,1,2
"2016-11-01 23:00:00+00",20132,"nyr",0,1,1,3,2,2,1
"2016-11-01 23:00:00+00",20132,"nyr",2,7,7,4,4,2,4
"2016-11-01 23:00:00+00",20132,"nyr",3,11,21,3,9,3,6
"2016-11-01 23:00:00+00",20133,"dal",-1,2,1,2,3,0,0
"2016-11-01 23:00:00+00",20133,"dal",0,24,17,9,4,10,5
"2016-11-01 23:00:00+00",20133,"dal",1,7,6,5,7,1,5
"2016-11-01 23:00:00+00",20133,"cbj",-1,6,7,7,5,5,1
"2016-11-01 23:00:00+00",20133,"cbj",0,17,24,4,9,5,10
"2016-11-01 23:00:00+00",20133,"cbj",1,1,2,3,2,0,0
"2016-11-01 23:30:00+00",20134,"edm",-1,32,20,8,9,12,5
"2016-11-01 23:30:00+00",20134,"edm",0,8,8,3,3,3,5
"2016-11-01 23:30:00+00",20134,"tor",0,8,8,3,3,5,3
"2016-11-01 23:30:00+00",20134,"tor",1,20,32,9,8,5,12
"2016-11-01 23:30:00+00",20135,"car",0,14,23,4,7,8,6
"2016-11-01 23:30:00+00",20135,"car",1,12,1,3,1,6,0
"2016-11-01 23:30:00+00",20135,"ott",-1,1,12,1,3,0,6
"2016-11-01 23:30:00+00",20135,"ott",0,23,14,7,4,6,8
"2016-11-01 23:30:00+00",20136,"bos",0,2,3,2,0,1,0
"2016-11-01 23:30:00+00",20136,"bos",1,2,11,3,4,1,7
"2016-11-01 23:30:00+00",20136,"bos",2,13,12,2,6,0,2
"2016-11-01 23:30:00+00",20136,"fla",-2,12,13,6,2,2,0
"2016-11-01 23:30:00+00",20136,"fla",-1,11,2,4,3,7,1
"2016-11-01 23:30:00+00",20136,"fla",0,3,2,0,2,0,1
"2016-11-02 00:00:00+00",20137,"buf",0,7,10,0,5,3,2
"2016-11-02 00:00:00+00",20137,"buf",1,15,16,9,9,5,12
"2016-11-02 00:00:00+00",20137,"min",-1,16,15,9,9,12,5
"2016-11-02 00:00:00+00",20137,"min",0,10,7,5,0,2,3
"2016-11-02 00:00:00+00",20138,"wsh",0,10,8,7,3,2,3
"2016-11-02 00:00:00+00",20138,"wsh",1,5,11,1,0,0,4
"2016-11-02 00:00:00+00",20138,"wsh",2,8,14,3,2,3,3
"2016-11-02 00:00:00+00",20138,"wpg",-2,14,8,2,3,3,3
"2016-11-02 00:00:00+00",20138,"wpg",-1,11,5,0,1,4,0
"2016-11-02 00:00:00+00",20138,"wpg",0,8,10,3,7,3,2
"2016-11-02 00:30:00+00",20139,"cgy",-3,1,0,3,0,0,0
"2016-11-02 00:30:00+00",20139,"cgy",-2,2,2,0,0,1,0
"2016-11-02 00:30:00+00",20139,"cgy",-1,3,1,4,1,1,3
"2016-11-02 00:30:00+00",20139,"cgy",0,12,6,5,4,2,4
"2016-11-02 00:30:00+00",20139,"chi",0,6,12,4,5,4,2
"2016-11-02 00:30:00+00",20139,"chi",1,1,3,1,4,3,1
"2016-11-02 00:30:00+00",20139,"chi",2,2,2,0,0,0,1
"2016-11-02 00:30:00+00",20139,"chi",3,0,1,0,3,0,0
"2016-11-02 01:00:00+00",20140,"nsh",0,4,5,4,6,0,0
"2016-11-02 01:00:00+00",20140,"nsh",1,12,9,6,2,2,3
"2016-11-02 01:00:00+00",20140,"nsh",2,8,5,4,3,1,4
"2016-11-02 01:00:00+00",20140,"nsh",3,3,0,2,2,2,0
"2016-11-02 01:00:00+00",20140,"col",-3,0,3,2,2,0,2
"2016-11-02 01:00:00+00",20140,"col",-2,5,8,3,4,4,1
"2016-11-02 01:00:00+00",20140,"col",-1,9,12,2,6,3,2
"2016-11-02 01:00:00+00",20140,"col",0,5,4,6,4,0,0
"2016-11-02 02:00:00+00",20141,"sjs",-2,12,14,12,5,7,6
"2016-11-02 02:00:00+00",20141,"sjs",-1,0,3,2,1,1,2
"2016-11-02 02:00:00+00",20141,"sjs",0,11,3,6,2,4,3
"2016-11-02 02:00:00+00",20141,"sjs",1,7,6,2,1,1,5
"2016-11-02 02:00:00+00",20141,"ari",-1,6,7,1,2,5,1
"2016-11-02 02:00:00+00",20141,"ari",0,3,11,2,6,3,4
"2016-11-02 02:00:00+00",20141,"ari",1,3,0,1,2,2,1
"2016-11-02 02:00:00+00",20141,"ari",2,14,12,5,12,6,7
"2016-11-02 02:30:00+00",20142,"ana",0,6,7,3,3,2,2
"2016-11-02 02:30:00+00",20142,"ana",1,2,0,1,0,0,0
"2016-11-02 02:30:00+00",20142,"ana",3,8,19,3,8,3,9
"2016-11-02 02:30:00+00",20142,"lak",-3,19,8,8,3,9,3
"2016-11-02 02:30:00+00",20142,"lak",-1,0,2,0,1,0,0
"2016-11-02 02:30:00+00",20142,"lak",0,7,6,3,3,2,2
"2016-11-02 23:30:00+00",20143,"van",-3,0,0,0,0,0,0
"2016-11-02 23:30:00+00",20143,"van",-2,13,7,9,3,5,1
"2016-11-02 23:30:00+00",20143,"van",-1,4,2,3,0,1,1
"2016-11-02 23:30:00+00",20143,"van",0,20,10,10,7,1,2
"2016-11-02 23:30:00+00",20143,"mtl",0,10,20,7,10,2,1
"2016-11-02 23:30:00+00",20143,"mtl",1,2,4,0,3,1,1
"2016-11-02 23:30:00+00",20143,"mtl",2,7,13,3,9,1,5
"2016-11-02 23:30:00+00",20143,"mtl",3,0,0,0,0,0,0
"2016-11-03 00:00:00+00",20144,"det",0,10,9,9,5,5,1
"2016-11-03 00:00:00+00",20144,"det",1,9,11,2,3,1,5
"2016-11-03 00:00:00+00",20144,"det",2,3,13,7,4,3,5
"2016-11-03 00:00:00+00",20144,"phi",-2,13,3,4,7,5,3
"2016-11-03 00:00:00+00",20144,"phi",-1,11,9,3,2,5,1
"2016-11-03 00:00:00+00",20144,"phi",0,9,10,5,9,1,5
"2016-11-03 02:30:00+00",20145,"pit",0,2,5,2,1,0,1
"2016-11-03 02:30:00+00",20145,"pit",1,18,5,3,4,5,4
"2016-11-03 02:30:00+00",20145,"pit",2,4,2,0,2,2,1
"2016-11-03 02:30:00+00",20145,"pit",3,6,12,4,4,1,3
"2016-11-03 02:30:00+00",20145,"ana",-3,12,6,4,4,3,1
"2016-11-03 02:30:00+00",20145,"ana",-2,2,4,2,0,1,2
"2016-11-03 02:30:00+00",20145,"ana",-1,5,18,4,3,4,5
"2016-11-03 02:30:00+00",20145,"ana",0,5,2,1,2,1,0
"2016-11-03 23:00:00+00",20146,"tor",0,3,4,0,0,0,1
"2016-11-03 23:00:00+00",20146,"tor",1,20,30,8,13,8,8
"2016-11-03 23:00:00+00",20146,"tor",2,5,2,0,2,0,0
"2016-11-03 23:00:00+00",20146,"buf",-2,2,5,2,0,0,0
"2016-11-03 23:00:00+00",20146,"buf",-1,30,20,13,8,8,8
"2016-11-03 23:00:00+00",20146,"buf",0,4,3,0,0,1,0
"2016-11-03 23:00:00+00",20147,"phi",-1,1,1,1,0,0,0
"2016-11-03 23:00:00+00",20147,"phi",0,22,19,9,7,9,4
"2016-11-03 23:00:00+00",20147,"phi",1,2,0,2,1,2,0
"2016-11-03 23:00:00+00",20147,"nyi",-1,0,2,1,2,0,2
"2016-11-03 23:00:00+00",20147,"nyi",0,19,22,7,9,4,9
"2016-11-03 23:00:00+00",20147,"nyi",1,1,1,0,1,0,0
"2016-11-03 23:00:00+00",20148,"edm",-2,1,0,0,0,0,0
"2016-11-03 23:00:00+00",20148,"edm",-1,0,0,0,0,0,0
"2016-11-03 23:00:00+00",20148,"edm",0,15,19,3,10,8,7
"2016-11-03 23:00:00+00",20148,"edm",1,2,9,0,0,0,1
"2016-11-03 23:00:00+00",20148,"nyr",-1,9,2,0,0,1,0
"2016-11-03 23:00:00+00",20148,"nyr",0,19,15,10,3,7,8
"2016-11-03 23:00:00+00",20148,"nyr",1,0,0,0,0,0,0
"2016-11-03 23:00:00+00",20148,"nyr",2,0,1,0,0,0,0
"2016-11-03 23:00:00+00",20149,"wpg",-3,1,4,2,1,2,1
"2016-11-03 23:00:00+00",20149,"wpg",-2,6,8,2,3,3,0
"2016-11-03 23:00:00+00",20149,"wpg",-1,6,4,1,4,6,1
"2016-11-03 23:00:00+00",20149,"wpg",0,10,5,5,4,3,4
"2016-11-03 23:00:00+00",20149,"wsh",0,5,10,4,5,4,3
"2016-11-03 23:00:00+00",20149,"wsh",1,4,6,4,1,1,6
"2016-11-03 23:00:00+00",20149,"wsh",2,8,6,3,2,0,3
"2016-11-03 23:00:00+00",20149,"wsh",3,4,1,1,2,1,2
"2016-11-03 23:30:00+00",20150,"van",-1,11,10,10,2,3,3
"2016-11-03 23:30:00+00",20150,"van",0,11,13,6,6,7,2
"2016-11-03 23:30:00+00",20150,"ott",0,13,11,6,6,2,7
"2016-11-03 23:30:00+00",20150,"ott",1,10,11,2,10,3,3
"2016-11-03 23:30:00+00",20151,"bos",0,7,3,4,4,3,2
"2016-11-03 23:30:00+00",20151,"bos",1,15,18,7,6,1,2
"2016-11-03 23:30:00+00",20151,"bos",2,1,2,2,0,1,0
"2016-11-03 23:30:00+00",20151,"tbl",-2,2,1,0,2,0,1
"2016-11-03 23:30:00+00",20151,"tbl",-1,18,15,6,7,2,1
"2016-11-03 23:30:00+00",20151,"tbl",0,3,7,4,4,2,3
"2016-11-03 23:30:00+00",20152,"njd",-2,7,2,0,2,2,1
"2016-11-03 23:30:00+00",20152,"njd",-1,12,14,1,2,3,5
"2016-11-03 23:30:00+00",20152,"njd",0,6,6,2,4,3,3
"2016-11-03 23:30:00+00",20152,"fla",0,6,6,4,2,3,3
"2016-11-03 23:30:00+00",20152,"fla",1,14,12,2,1,5,3
"2016-11-03 23:30:00+00",20152,"fla",2,2,7,2,0,1,2
"2016-11-04 00:30:00+00",20153,"col",-3,12,3,2,4,2,0
"2016-11-04 00:30:00+00",20153,"col",-2,15,8,4,7,3,1
"2016-11-04 00:30:00+00",20153,"col",-1,0,1,0,0,0,0
"2016-11-04 00:30:00+00",20153,"col",0,6,5,2,3,1,2
"2016-11-04 00:30:00+00",20153,"chi",0,5,6,3,2,2,1
"2016-11-04 00:30:00+00",20153,"chi",1,1,0,0,0,0,0
"2016-11-04 00:30:00+00",20153,"chi",2,8,15,7,4,1,3
"2016-11-04 00:30:00+00",20153,"chi",3,3,12,4,2,0,2
"2016-11-04 00:30:00+00",20154,"stl",-3,4,2,2,2,2,0
"2016-11-04 00:30:00+00",20154,"stl",-2,0,1,2,0,2,1
"2016-11-04 00:30:00+00",20154,"stl",-1,4,4,5,1,1,1
"2016-11-04 00:30:00+00",20154,"stl",0,11,9,5,8,5,7
"2016-11-04 00:30:00+00",20154,"dal",0,9,11,8,5,7,5
"2016-11-04 00:30:00+00",20154,"dal",1,4,4,1,5,1,1
"2016-11-04 00:30:00+00",20154,"dal",2,1,0,0,2,1,2
"2016-11-04 00:30:00+00",20154,"dal",3,2,4,2,2,0,2
"2016-11-04 02:00:00+00",20155,"nsh",-1,4,1,3,0,0,0
"2016-11-04 02:00:00+00",20155,"nsh",0,14,16,8,4,8,7
"2016-11-04 02:00:00+00",20155,"nsh",1,2,7,2,3,1,1
"2016-11-04 02:00:00+00",20155,"ari",-1,7,2,3,2,1,1
"2016-11-04 02:00:00+00",20155,"ari",0,16,14,4,8,7,8
"2016-11-04 02:00:00+00",20155,"ari",1,1,4,0,3,0,0
"2016-11-04 02:30:00+00",20156,"pit",-1,9,4,0,3,1,1
"2016-11-04 02:30:00+00",20156,"pit",0,11,11,4,4,4,4
"2016-11-04 02:30:00+00",20156,"pit",1,1,9,3,2,4,2
"2016-11-04 02:30:00+00",20156,"lak",-1,9,1,2,3,2,4
"2016-11-04 02:30:00+00",20156,"lak",0,11,11,4,4,4,4
"2016-11-04 02:30:00+00",20156,"lak",1,4,9,3,0,1,1
"2016-11-04 02:30:00+00",20157,"cgy",0,18,13,13,9,1,11
"2016-11-04 02:30:00+00",20157,"cgy",1,3,4,0,2,1,1
"2016-11-04 02:30:00+00",20157,"cgy",2,0,0,0,0,0,0
"2016-11-04 02:30:00+00",20157,"sjs",-2,0,0,0,0,0,0
"2016-11-04 02:30:00+00",20157,"sjs",-1,4,3,2,0,1,1
"2016-11-04 02:30:00+00",20157,"sjs",0,13,18,9,13,11,1
"2016-11-04 23:00:00+00",20158,"mtl",-3,23,17,12,5,8,5
"2016-11-04 23:00:00+00",20158,"mtl",-2,0,4,1,0,2,0
"2016-11-04 23:00:00+00",20158,"mtl",-1,1,1,0,0,0,0
"2016-11-04 23:00:00+00",20158,"mtl",0,2,8,4,3,1,2
"2016-11-04 23:00:00+00",20158,"cbj",0,8,2,3,4,2,1
"2016-11-04 23:00:00+00",20158,"cbj",1,1,1,0,0,0,0
"2016-11-04 23:00:00+00",20158,"cbj",2,4,0,0,1,0,2
"2016-11-04 23:00:00+00",20158,"cbj",3,17,23,5,12,5,8
"2016-11-04 23:30:00+00",20159,"wpg",-1,15,11,2,4,4,3
